city_id,meeting_id,person_id,split,stratum,n_utts,minutes
athens,may18_3_2026,cm0tqituw08n74o472kfbmixs,train,train,79,3.85
athens,may18_3_2026,cm0tqiw5h08n94o475nyjotgc,train,train,9,0.4
athens,may18_3_2026,cm0tqizvl08nb4o4798mgobwk,train,train,158,7.561
athens,may18_3_2026,cm0tqj3pv08nd4o47eemt0y9h,train,train,14,0.606
athens,may18_3_2026,cm0tqjbiy08nh4o470muigs0o,train,train,117,6.22
athens,may18_3_2026,cm0tqjnf908nl4o47b2ty1fq8,train,train,37,1.707
athens,may18_3_2026,cm0tqjucy08nn4o47vk2sihf6,train,train,80,3.432
athens,may18_3_2026,cm0tqjyhy08np4o4782c41kw3,train,train,12,0.475
athens,may18_3_2026,cm0tqkbhx08nt4o478cb1j584,train,train,14,0.651
athens,may18_3_2026,cm0tqkhty08nv4o47y66ubtc7,train,train,256,8.785
athens,may18_3_2026,cm0tqknpt08nx4o47e1vm5cs7,train,train,472,20.481
athens,may18_3_2026,cm0tqkr1a08nz4o471d3mqttl,val,unseen_speaker,126,4.609
athens,may18_3_2026,cm0tqku4r08o14o47o2kjl5r7,train,train,15,0.362
athens,may18_3_2026,cm0tqlxbz08o94o47c9j735xa,train,train,22,0.751
athens,may18_3_2026,cm0tqm29608ob4o47hkodf6wj,train,train,37,1.637
athens,may18_3_2026,cm0tqm9bu08od4o470vnmrzgk,val,unseen_speaker,55,2.696
athens,may18_3_2026,cm0tqmhxz08of4o47kfwt2axz,train,train,98,4.745
athens,may18_3_2026,cm0tqmvz608oj4o4771m4ck29,train,train,115,5.759
athens,may18_3_2026,cm0tqn3x808ol4o47vwhbfmb6,train,train,37,1.421
athens,may18_3_2026,cm0tqpw5h08on4o479xh4im02,val,unseen_speaker,20,1.068
athens,may18_3_2026,cm0tqqnxm08ot4o471iviy187,train,train,98,3.663
athens,may18_3_2026,cm0uwslxj0001zw35a1tj3n6e,train,train,25,1.033
athens,may18_3_2026,cm0v08f000005zw35n0fxm4cr,train,train,68,3.377
athens,may18_3_2026,cmklbyohu000fyeakibipe8vj,train,train,35,1.997
athens,may18_3_2026,cmklbyr6t004dyeakmtepi1rk,train,train,15,0.697
athens,may18_3_2026,cmmkp3llm0aokqvlbur7empyr,train,train,25,1.245
athens,may18_3_2026,cmou12u3q0b9mrm1j7aoss0fi,train,train,161,7.202
athens,may7_2026,,train,train,78,3.83
athens,may7_2026,cmklbyohu000fyeakibipe8vj,train,train,331,15.515
athens,may7_2026,cmklbyokn000hyeakqcfv0stl,train,train,17,0.59
athens,may7_2026,cmklbyoon000nyeakdpnk8ygr,train,train,9,0.386
athens,may7_2026,cmklbyopy000pyeakckgk14pa,train,train,4,0.156
athens,may7_2026,cmklbyoxx0011yeakiy4z12a3,train,train,15,0.513
athens,may7_2026,cmklbyoz80013yeak69sm2s9l,train,train,18,0.547
athens,may7_2026,cmnyqy8gq04q5k2l6m4tn2ivw,train,train,108,4.504
athens,may7_2026,cmojxbx0l0c9onkwn38fa9epy,train,train,1,0.017
athens,may7_2_2026,,train,train,4,0.119
athens,may7_2_2026,cmklbyrr60057yeakhrzcfqx0,train,train,152,5.953
athens,may7_2_2026,cmklbyrsi0059yeakzvry9078,train,train,17,0.565
athens,may7_2_2026,cmklbyrtt005byeakoc8h3wlt,train,train,6,0.172
athens,may7_2_2026,cmklbys21005nyeakyjb9hv3p,train,train,15,0.523
athens,may7_2_2026,cmklbys4n005ryeak7n09d3sh,train,train,81,2.641
athens,may7_2_2026,cmklbys7c005vyeaklpwmk423,train,train,66,2.865
athens,may7_2_2026,cmklbys8n005xyeakr5fbuynd,train,train,8,0.243
chalandri,apr1_2026,cmd6nhg21000exh0oq42i29gy,train,train,90,4.957
chalandri,apr1_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,41,2.149
chalandri,apr1_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,17,1.164
chalandri,apr1_2026,cmd6nhg23000yxh0opoisn0x9,train,train,36,2.096
chalandri,apr1_2026,cmd6nkkid002mxh0ocvse5tn3,train,train,21,0.76
chalandri,apr1_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,31,1.331
chalandri,apr1_2026,cmd6norgz000v6f5wid5l4kyw,train,train,3,0.08
chalandri,apr1_2026,cmd6np7aa003qxh0otes1oqrp,train,train,5,0.213
chalandri,apr1_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,10,0.538
chalandri,apr1_2026,cmd6nsgv100156f5weouome6o,train,train,17,0.828
chalandri,apr1_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,24,1.565
chalandri,apr29_2026,cmd6nhg21000exh0oq42i29gy,train,train,378,17.305
chalandri,apr29_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,125,5.712
chalandri,apr29_2026,cmd6nhg22000kxh0o3dgamc7t,train,train,10,0.308
chalandri,apr29_2026,cmd6nhg22000mxh0o69f7ndq6,train,train,4,0.386
chalandri,apr29_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,20,0.609
chalandri,apr29_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,45,2.7
chalandri,apr29_2026,cmd6nsgv100156f5weouome6o,train,train,240,9.187
chalandri,apr29_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,6,0.279
chalandri,apr29_2026,cmd6nti9n004pxh0osimr2k8q,train,train,10,0.348
chalandri,apr29_2_2026,,train,train,26,1.133
chalandri,apr29_2_2026,cmd6nhg21000exh0oq42i29gy,train,train,229,11.614
chalandri,apr29_2_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,14,0.651
chalandri,apr29_2_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,23,0.992
chalandri,apr29_2_2026,cmd6nhg23000yxh0opoisn0x9,train,train,1,0.018
chalandri,apr29_2_2026,cmd6nm9sv00066f5wfw2kv13h,train,train,13,0.779
chalandri,apr29_2_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,94,3.944
chalandri,apr29_2_2026,cmd6noanh003gxh0ov0hvw6sk,train,train,5,0.342
chalandri,apr29_2_2026,cmd6np7aa003qxh0otes1oqrp,train,train,3,0.134
chalandri,apr29_2_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,44,2.058
chalandri,apr29_2_2026,cmd6nsgv100156f5weouome6o,train,train,41,1.326
chalandri,apr29_2_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,32,1.732
chalandri,apr29_2_2026,cmd6nti9n004pxh0osimr2k8q,train,train,28,0.777
chalandri,dec17_2025,,train,train,261,11.993
chalandri,dec17_2025,cmd6nhg21000exh0oq42i29gy,train,train,207,11.062
chalandri,dec17_2025,cmd6nhg22000gxh0opn5kqn3f,train,train,43,2.031
chalandri,dec17_2025,cmd6nhg22000qxh0ofs1ll69p,train,train,77,3.349
chalandri,dec17_2025,cmd6nkkid002mxh0ocvse5tn3,train,train,48,2.266
chalandri,dec17_2025,cmd6nkrk800016f5w84bb2c3z,train,train,4,0.191
chalandri,dec17_2025,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,70,2.858
chalandri,dec17_2025,cmd6nn9tl003bxh0ov5phttx6,train,train,59,2.779
chalandri,dec17_2025,cmd6noanh003gxh0ov0hvw6sk,train,train,14,0.677
chalandri,dec17_2025,cmd6np7aa003qxh0otes1oqrp,train,train,3,0.099
chalandri,dec17_2025,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,4,0.32
chalandri,dec17_2025,cmd6nsgv100156f5weouome6o,train,train,159,6.363
chalandri,dec17_2025,cmd6nti9n004pxh0osimr2k8q,train,train,44,1.381
chalandri,dec3_2025,cmd6nhg21000exh0oq42i29gy,train,train,1,0.118
chalandri,dec3_2025,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,1,0.049
chalandri,dec3_2025,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,2,0.062
chalandri,feb11_2026,cmd6nhg21000exh0oq42i29gy,train,train,166,8.19
chalandri,feb11_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,1,0.029
chalandri,feb11_2026,cmd6nhg22000kxh0o3dgamc7t,train,train,2,0.042
chalandri,feb11_2026,cmd6nhg22000mxh0o69f7ndq6,train,train,14,0.596
chalandri,feb11_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,41,2.37
chalandri,feb11_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,9,0.296
chalandri,feb11_2026,cmd6nhg23000uxh0oe8qjxvg5,train,train,21,1.877
chalandri,feb11_2026,cmd6nhg23000yxh0opoisn0x9,train,train,42,2.232
chalandri,feb11_2026,cmd6nkkid002mxh0ocvse5tn3,train,train,21,1.152
chalandri,feb11_2026,cmd6nlbzp002wxh0ogamc2n18,train,train,25,2.122
chalandri,feb11_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,34,1.455
chalandri,feb11_2026,cmd6np7aa003qxh0otes1oqrp,train,train,51,2.089
chalandri,feb11_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,9,0.716
chalandri,feb11_2026,cmd6nsgv100156f5weouome6o,train,train,83,3.771
chalandri,feb11_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,1,0.044
chalandri,feb11_2026,cmd6nti9n004pxh0osimr2k8q,train,train,18,0.576
chalandri,feb25_2026,cmd6nhg21000exh0oq42i29gy,train,train,167,8.447
chalandri,feb25_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,133,5.361
chalandri,feb25_2026,cmd6nhg22000ixh0o4yszz5hi,train,train,52,3.043
chalandri,feb25_2026,cmd6nhg22000kxh0o3dgamc7t,train,train,88,3.301
chalandri,feb25_2026,cmd6nhg22000mxh0o69f7ndq6,train,train,23,1.608
chalandri,feb25_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,30,1.36
chalandri,feb25_2026,cmd6nhg23000wxh0o8zb6itsy,train,train,5,0.144
chalandri,feb25_2026,cmd6nkkid002mxh0ocvse5tn3,train,train,16,0.834
chalandri,feb25_2026,cmd6nlbzp002wxh0ogamc2n18,train,train,80,3.654
chalandri,feb25_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,38,1.409
chalandri,feb25_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,204,10.337
chalandri,feb25_2026,cmd6nsgv100156f5weouome6o,train,train,45,1.6
chalandri,feb25_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,46,2.184
chalandri,feb25_2026,cmd6nti9n004pxh0osimr2k8q,train,train,14,0.561
chalandri,feb25_2_2026,cmd6nhg22000ixh0o4yszz5hi,train,train,17,0.961
chalandri,feb25_2_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,8,0.621
chalandri,feb25_2_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,10,0.39
chalandri,feb25_2_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,28,1.007
chalandri,feb25_2_2026,cmd6np7aa003qxh0otes1oqrp,train,train,4,0.082
chalandri,feb25_2_2026,cmd6nti9n004pxh0osimr2k8q,train,train,7,0.233
chalandri,jan14_2026,,train,train,33,1.463
chalandri,jan14_2026,cmd6nhg21000exh0oq42i29gy,train,train,55,2.872
chalandri,jan14_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,551,29.556
chalandri,jan14_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,4,0.23
chalandri,jan14_2026,cmd6nhg23000uxh0oe8qjxvg5,train,train,3,0.067
chalandri,jan14_2026,cmd6nhg23000yxh0opoisn0x9,train,train,1,0.024
chalandri,jan14_2026,cmd6nkrk800016f5w84bb2c3z,train,train,1,0.064
chalandri,jan14_2026,cmd6nly8k0031xh0oec2ccfyr,train,train,9,0.347
chalandri,jan14_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,25,1.14
chalandri,jan14_2026,cmd6noanh003gxh0ov0hvw6sk,train,train,15,0.524
chalandri,jan14_2026,cmd6np7aa003qxh0otes1oqrp,train,train,6,0.238
chalandri,jan14_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,14,0.488
chalandri,jan14_2026,cmd6nsgv100156f5weouome6o,train,train,66,2.529
chalandri,jan14_2026,cmd6nti9n004pxh0osimr2k8q,train,train,15,0.502
chalandri,jan14_2_2026,,train,train,118,6.721
chalandri,jan14_2_2026,cmd6nhg21000exh0oq42i29gy,train,train,344,17.463
chalandri,jan14_2_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,48,2.048
chalandri,jan14_2_2026,cmd6nhg22000kxh0o3dgamc7t,train,train,34,1.285
chalandri,jan14_2_2026,cmd6nhg22000sxh0offz27smp,train,train,1,0.037
chalandri,jan14_2_2026,cmd6nhg23000yxh0opoisn0x9,train,train,94,5.813
chalandri,jan14_2_2026,cmd6noanh003gxh0ov0hvw6sk,train,train,18,0.662
chalandri,jan14_2_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,52,2.594
chalandri,jan14_2_2026,cmd6nsgv100156f5weouome6o,train,train,49,1.668
chalandri,jan14_2_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,35,1.865
chalandri,jan14_2_2026,cmd6nti9n004pxh0osimr2k8q,train,train,88,3.459
chalandri,mar11_2026,,train,train,145,7.069
chalandri,mar11_2026,cmd6nhg21000exh0oq42i29gy,train,train,281,13.763
chalandri,mar11_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,108,4.088
chalandri,mar11_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,47,1.854
chalandri,mar11_2026,cmd6nhg23000uxh0oe8qjxvg5,train,train,10,0.531
chalandri,mar11_2026,cmd6nhg23000yxh0opoisn0x9,train,train,52,2.789
chalandri,mar11_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,119,4.158
chalandri,mar11_2026,cmd6nn9tl003bxh0ov5phttx6,train,train,63,3.081
chalandri,mar11_2026,cmd6noanh003gxh0ov0hvw6sk,train,train,1,0.021
chalandri,mar11_2026,cmd6np7aa003qxh0otes1oqrp,train,train,11,0.404
chalandri,mar11_2026,cmd6npdny003vxh0oluyfnzyx,train,train,56,2.046
chalandri,mar11_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,40,2.005
chalandri,mar11_2026,cmd6nsgv100156f5weouome6o,train,train,119,5.162
chalandri,mar11_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,38,2.037
chalandri,mar11_2026,cmd6nti9n004pxh0osimr2k8q,train,train,56,2.073
chalandri,mar26_2026,,train,train,2,0.09
chalandri,mar26_2026,cmd6nhg21000exh0oq42i29gy,train,train,43,2.326
chalandri,mar26_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,46,2.12
chalandri,mar26_2026,cmd6nhg22000mxh0o69f7ndq6,train,train,1,0.017
chalandri,mar26_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,114,5.823
chalandri,mar26_2026,cmd6nhg22000sxh0offz27smp,train,train,11,0.749
chalandri,mar26_2026,cmd6nhg23000uxh0oe8qjxvg5,train,train,29,1.89
chalandri,mar26_2026,cmd6nhg23000yxh0opoisn0x9,train,train,179,7.997
chalandri,mar26_2026,cmd6nl28y002rxh0ol3j2rcbp,train,train,1,0.065
chalandri,mar26_2026,cmd6nlbzp002wxh0ogamc2n18,train,train,2,0.114
chalandri,mar26_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,115,5.617
chalandri,mar26_2026,cmd6norgz000v6f5wid5l4kyw,train,train,6,0.261
chalandri,mar26_2026,cmd6np7aa003qxh0otes1oqrp,train,train,16,0.512
chalandri,mar26_2026,cmd6nr0zr004axh0oxqx58jci,train,train,16,0.586
chalandri,mar26_2026,cmd6nsgv100156f5weouome6o,train,train,1,0.022
chalandri,mar26_2026,cmd6nt1pn004kxh0o9dpihm0q,train,train,22,1.108
chalandri,may13_2026,,train,train,87,4.332
chalandri,may13_2026,cmd6nhg22000gxh0opn5kqn3f,train,train,392,16.633
chalandri,may13_2026,cmd6nhg22000ixh0o4yszz5hi,train,train,9,0.386
chalandri,may13_2026,cmd6nhg22000kxh0o3dgamc7t,train,train,129,5.621
chalandri,may13_2026,cmd6nhg22000mxh0o69f7ndq6,train,train,50,2.688
chalandri,may13_2026,cmd6nhg22000oxh0op416rxtr,val,unseen_speaker,61,2.986
chalandri,may13_2026,cmd6nhg22000qxh0ofs1ll69p,train,train,63,2.252
chalandri,may13_2026,cmd6nhg22000sxh0offz27smp,train,train,5,0.197
chalandri,may13_2026,cmd6nhg23000uxh0oe8qjxvg5,train,train,60,3.121
chalandri,may13_2026,cmd6nhg23000wxh0o8zb6itsy,train,train,3,0.143
chalandri,may13_2026,cmd6nhg23000yxh0opoisn0x9,train,train,142,8.003
chalandri,may13_2026,cmd6nkkid002mxh0ocvse5tn3,train,train,61,2.334
chalandri,may13_2026,cmd6nlbzp002wxh0ogamc2n18,train,train,56,3.429
chalandri,may13_2026,cmd6nm9sv00066f5wfw2kv13h,train,train,3,0.155
chalandri,may13_2026,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,101,3.236
chalandri,may13_2026,cmd6nn9tl003bxh0ov5phttx6,train,train,22,1.046
chalandri,may13_2026,cmd6noanh003gxh0ov0hvw6sk,train,train,28,1.103
chalandri,may13_2026,cmd6norgz000v6f5wid5l4kyw,train,train,14,0.483
chalandri,may13_2026,cmd6np7aa003qxh0otes1oqrp,train,train,51,1.877
chalandri,may13_2026,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,79,3.563
chalandri,may13_2026,cmd6nr71i00106f5whcdbmw5b,train,train,23,1.07
chalandri,may13_2026,cmd6nsgv100156f5weouome6o,train,train,182,6.376
chalandri,may13_2026,cmd6nti9n004pxh0osimr2k8q,train,train,19,0.572
chalandri,nov12_2025,cmd6nhg21000exh0oq42i29gy,train,train,7,0.426
chalandri,nov12_2025,cmd6nhg22000gxh0opn5kqn3f,train,train,1,0.056
chalandri,nov12_2025,cmd6nlbzp002wxh0ogamc2n18,train,train,1,0.047
chalandri,nov12_2025,cmd6nqlc90045xh0osls4qfmp,val,unseen_speaker,1,0.038
chalandri,nov12_2025,cmd6nsgv100156f5weouome6o,train,train,1,0.034
chalandri,nov19_2025,cmd6nhg22000kxh0o3dgamc7t,train,train,1,0.038
chalandri,nov19_2025,cmd6nsgv100156f5weouome6o,train,train,1,0.122
chalandri,nov26_2025,cmd6nhg21000exh0oq42i29gy,train,train,3,0.106
chalandri,nov26_2025,cmd6nhg22000gxh0opn5kqn3f,train,train,3,0.188
chalandri,nov26_2025,cmd6nhg22000ixh0o4yszz5hi,train,train,1,0.097
chalandri,nov26_2025,cmd6nhg22000sxh0offz27smp,train,train,1,0.103
chalandri,nov26_2025,cmd6np7aa003qxh0otes1oqrp,train,train,1,0.028
chalandri,nov26_2025,cmd6nti9n004pxh0osimr2k8q,train,train,1,0.094
chalandri,oct15_2_2025,cmd6nhg21000exh0oq42i29gy,train,train,2,0.059
chalandri,oct15_2_2025,cmd6norgz000v6f5wid5l4kyw,train,train,1,0.053
chalandri,oct29_2025,cmd6nhg22000sxh0offz27smp,train,train,1,0.043
chalandri,oct29_2025,cmd6nti9n004pxh0osimr2k8q,train,train,1,0.039
chalandri,oct8_2025,cmd6noanh003gxh0ov0hvw6sk,train,train,1,0.078
chalandri,sep24_2025,cmd6nhg21000exh0oq42i29gy,train,train,2,0.103
chalandri,sep24_2025,cmd6nhg22000kxh0o3dgamc7t,train,train,1,0.026
chalandri,sep24_2025,cmd6nhg22000mxh0o69f7ndq6,train,train,1,0.021
chalandri,sep24_2025,cmd6nhg22000sxh0offz27smp,train,train,1,0.039
chalandri,sep24_2025,cmd6nkkid002mxh0ocvse5tn3,train,train,1,0.042
chalandri,sep24_2025,cmd6nmx39000g6f5wa1ij6occ,val,unseen_speaker,1,0.136
chania,apr14_2025,cm3glsk9t04ihckl367xtm18c,train,train,2,0.087
chania,apr14_2025,cm3glv08m04izckl3lq4j5zl9,train,train,1,0.24
chania,apr14_2025,cm3glxgh604jvckl33lxmns1z,train,train,2,0.128
chania,apr14_2025,cm3glytnj04k9ckl35bx2l44o,val,unseen_speaker,1,0.026
chania,apr14_2025,cm3gm2yvx04klckl35bnfdtms,train,train,1,0.063
chania,apr14_2025,cm3gnp16l04n2ckl3gmn56h5c,train,train,1,0.058
chania,apr14_2025,cm3h07f2c0nyjckl3op3jmmuz,train,train,1,0.106
chania,apr14_2025,cm3h0uy5i0nyockl3t8veamq6,train,train,1,0.038
chania,apr15_2026,,train,train,9,0.437
chania,apr15_2026,cm3gls2to04ifckl39d6o5dis,train,train,13,0.605
chania,apr15_2026,cm3glsk9t04ihckl367xtm18c,train,train,69,2.827
chania,apr15_2026,cm3glstx204ijckl3nvdvg9lb,train,train,3,0.187
chania,apr15_2026,cm3gltzj204itckl36rh6r17f,train,train,63,3.25
chania,apr15_2026,cm3glv08m04izckl3lq4j5zl9,train,train,16,0.786
chania,apr15_2026,cm3glv3pt04j1ckl3216m8fg8,train,train,37,1.662
chania,apr15_2026,cm3glvk9v04j9ckl3byi8d16r,train,train,17,0.754
chania,apr15_2026,cm3glvvgw04jdckl3cc371g91,train,train,2,0.058
chania,apr15_2026,cm3glww2n04jpckl3trgnp264,train,train,16,0.944
chania,apr15_2026,cm3glyalm04k1ckl37a2zzbi6,train,train,9,0.33
chania,apr15_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,41,1.823
chania,apr15_2026,cm3glytnj04k9ckl35bx2l44o,val,unseen_speaker,16,0.604
chania,apr15_2026,cm3gm2dto04kfckl3e18s9zl2,train,train,136,5.779
chania,apr15_2026,cm3gm2nsi04khckl34cv8ggh3,train,train,36,1.328
chania,apr15_2026,cm3gm2yvx04klckl35bnfdtms,train,train,45,1.472
chania,apr15_2026,cm3h07f2c0nyjckl3op3jmmuz,train,train,122,8.508
chania,apr15_2026,cm3h0uy5i0nyockl3t8veamq6,train,train,40,2.58
chania,apr15_2026,cm3h1fygj0nyqckl33f5d0ug6,train,train,28,1.438
chania,apr15_2026,cm5ydb2600001i21d2tom1efh,val,unseen_speaker,45,2.127
chania,apr15_2026,cmhsxzile00v0sirr6u44lowd,val,unseen_speaker,31,2.272
chania,apr16_2025,cm3glyhao04k5ckl3f98ukh4e,train,train,2,0.147
chania,apr20_2026,cm3glvh4v04j7ckl3g8tggpr6,train,train,39,2.527
chania,apr20_2026,cm3glw88004jjckl3h070f2ah,train,train,35,1.077
chania,apr20_2026,cm3glww2n04jpckl3trgnp264,train,train,7,0.405
chania,apr20_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,9,0.295
chania,apr22_2026,cm3glryvu04idckl3urs9uyt3,train,train,201,9.711
chania,apr22_2026,cm3gls2to04ifckl39d6o5dis,train,train,20,1.223
chania,apr22_2026,cm3glsk9t04ihckl367xtm18c,train,train,62,2.576
chania,apr22_2026,cm3glv08m04izckl3lq4j5zl9,train,train,203,8.96
chania,apr22_2026,cm3glxgh604jvckl33lxmns1z,train,train,6,0.207
chania,apr22_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,12,0.594
chania,apr22_2026,cm3glytnj04k9ckl35bx2l44o,val,unseen_speaker,48,2.175
chania,apr22_2026,cm3glz7en04kdckl36nv1zypy,train,train,4,0.181
chania,apr22_2026,cm3gm2dto04kfckl3e18s9zl2,train,train,256,9.787
chania,apr22_2026,cm3gm2nsi04khckl34cv8ggh3,train,train,42,1.748
chania,apr22_2026,cm3h07f2c0nyjckl3op3jmmuz,train,train,238,13.858
chania,apr27_2026,cm3glvh4v04j7ckl3g8tggpr6,train,train,230,13.018
chania,apr27_2026,cm3glw88004jjckl3h070f2ah,train,train,20,0.739
chania,apr27_2026,cm3gly35a04jxckl3fvhn7j76,train,train,12,0.722
chania,apr27_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,14,0.583
chania,apr27_2026,cm3gm2dto04kfckl3e18s9zl2,train,train,147,5.734
chania,apr28_2025_2,,train,train,2,0.088
chania,apr28_2025_2,cm3glsk9t04ihckl367xtm18c,train,train,1,0.021
chania,apr28_2025_2,cm3gm2yvx04klckl35bnfdtms,train,train,1,0.084
chania,apr28_2025_2,cm3h07f2c0nyjckl3op3jmmuz,train,train,1,0.022
chania,apr29_2026,,train,train,79,4.034
chania,apr29_2026,cm3glryvu04idckl3urs9uyt3,train,train,68,4.131
chania,apr29_2026,cm3gls2to04ifckl39d6o5dis,train,train,12,0.688
chania,apr29_2026,cm3glsk9t04ihckl367xtm18c,train,train,174,6.047
chania,apr29_2026,cm3glv08m04izckl3lq4j5zl9,train,train,39,1.884
chania,apr29_2026,cm3glvh4v04j7ckl3g8tggpr6,train,train,251,19.254
chania,apr29_2026,cm3glvk9v04j9ckl3byi8d16r,train,train,7,0.323
chania,apr29_2026,cm3glvvgw04jdckl3cc371g91,train,train,3,0.097
chania,apr29_2026,cm3glw88004jjckl3h070f2ah,train,train,18,1.002
chania,apr29_2026,cm3glxgh604jvckl33lxmns1z,train,train,16,0.695
chania,apr29_2026,cm3gly35a04jxckl3fvhn7j76,train,train,56,3.598
chania,apr29_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,59,2.679
chania,apr29_2026,cm3glytnj04k9ckl35bx2l44o,val,unseen_speaker,28,1.317
chania,apr29_2026,cm3glyzp104kbckl3k0ot16qx,train,train,67,2.807
chania,apr29_2026,cm3gm2dto04kfckl3e18s9zl2,train,train,239,9.916
chania,apr29_2026,cm3gm2nsi04khckl34cv8ggh3,train,train,46,1.67
chania,apr29_2026,cm3gm2u6504kjckl38u966xv8,train,train,97,5.128
chania,apr29_2026,cm3gm2yvx04klckl35bnfdtms,train,train,58,3.168
chania,apr29_2026,cm3h07f2c0nyjckl3op3jmmuz,train,train,350,24.324
chania,apr29_2026,cm3h1fygj0nyqckl33f5d0ug6,train,train,11,0.735
chania,apr29_2026,cm5ydb2600001i21d2tom1efh,val,unseen_speaker,94,5.043
chania,apr2_2025,,train,train,5,0.308
chania,apr2_2025,cm3glsk9t04ihckl367xtm18c,train,train,1,0.036
chania,apr2_2025,cm3glv3pt04j1ckl3216m8fg8,train,train,1,0.046
chania,apr2_2025,cm3glxgh604jvckl33lxmns1z,train,train,1,0.051
chania,apr2_2025,cm3gm2dto04kfckl3e18s9zl2,train,train,2,0.087
chania,apr2_2025,cm3gm2nsi04khckl34cv8ggh3,train,train,1,0.052
chania,apr2_2025,cm3h07f2c0nyjckl3op3jmmuz,train,train,1,0.117
chania,apr2_2025,cm5ydb2600001i21d2tom1efh,val,unseen_speaker,1,0.121
chania,apr7_2025,cm3glvh4v04j7ckl3g8tggpr6,train,train,1,0.133
chania,apr7_2026,,train,train,1,0.029
chania,apr7_2026,cm3glryvu04idckl3urs9uyt3,train,train,18,1.247
chania,apr7_2026,cm3glvh4v04j7ckl3g8tggpr6,train,train,77,3.42
chania,apr7_2026,cm3glyhao04k5ckl3f98ukh4e,train,train,8,0.297
chania,aug18_2025,cm3glvh4v04j7ckl3g8tggpr6,train,train,2,0.12
chania,aug25_2025,cm3glvh4v04j7ckl3g8tggpr6,train,train,1,0.18
chania,aug27_2025,,train,train,1,0.11
chania,aug27_2025,cm3glsk9t04ihckl367xtm18c,train,train,1,0.075
chania,aug27_2025,cm3glv08m04izckl3lq4j5zl9,train,train,2,0.062
chania,aug27_2025,cm3glvh4v04j7ckl3g8tggpr6,train,train,1,0.051
chania,aug27_2025,cm3glvvgw04jdckl3cc371g91,train,train,1,0.088
chania,aug27_2025,cm3glz7en04kdckl36nv1zypy,train,train,1,0.107
chania,aug27_2025,cm3gm2dto04kfckl3e18s9zl2,train,train,2,0.056
